,algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,train_main_time,train_preprocess_time,train_postprocess_time,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,BestF1Score,FalseNegativeRate,RANGE_PR_AUC,result_path,BestF1MinusFNR,Recommendation_ACC
48466,RobustPCA,OBSEA,2020-12-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{},107.90187931060792,,,6.42426347732544,,,0.4488727929330736,0.6528372647431454,0.0,0.7787413021009149,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.6528372647431454
34388,AutoEncoder (AE),OBSEA,2020-12-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,{},18.68626308441162,,,7.916184902191162,,,0.5462411565403187,0.6528372647431454,0.0,0.8221307303847616,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.6528372647431454
13451,Hybrid KNN,OBSEA,2020-12-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,1,"{'anomaly_window_size': 611, 'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'n_estimators': 500, 'n_neighbors': 10, 'random_state': 42, 'split': 0.8, 'test_batch_size': 64}",10812.536604642868,,,95.31431674957275,,0.1107711791992187,0.0,0.6528372647431454,0.0,0.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_09_19_42/results.csv,,0.6528372647431454
21354,LOF,OBSEA,2020-12-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,8.040434122085571,,,0.5719786431658823,0.6529867878989388,0.0002388344877,0.5421072306361033,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.6527479534112388
9713,COPOD,OBSEA,2020-05-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{'random_state': 42},,,,9.012421369552612,,,0.3043289523624394,0.652311935754855,0.0,0.8701100014438437,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.652311935754855
75507,Hybrid KNN,OBSEA,2020-05-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,1,{},3611.3731224536896,,,54.6135618686676,,1.4650986194610596,0.4207038689815289,0.652311935754855,0.0,0.4118980129776469,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_23/results.csv,,0.652311935754855
73702,HBOS,OBSEA,2020-05-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,d751713988987e9331980363e24189ce,1,{},,,,12.826415061950684,,,0.5262689829020054,0.652311935754855,0.0,0.8741467207401326,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_25_44/results.csv,,0.652311935754855
60146,PCC,OBSEA,2020-05-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,7,{},,,,8.648135423660278,,,0.1539144025356808,0.6523594670589573,0.0002391200382592,0.9184301748682616,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.6521203470206981
51436,AutoEncoder (AE),OBSEA,2020-12-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,4,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",20.29243326187133,,,8.290019989013672,,,0.4214319881018512,0.6519171744500414,0.0,0.8316959553514628,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_23_10_32/results.csv,0.651921568627451,0.6519171744500414
3956,DenoisingAutoEncoder (DAE),OBSEA,2020-12-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,3,{},18.795818090438843,,,9.134752988815308,,,0.5434493480830999,0.6508451906418312,0.0,0.7935171198821772,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_23_15_35/results.csv,,0.6508451906418312
44561,DenoisingAutoEncoder (DAE),OBSEA,2020-12-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,2,{},12.26616883277893,,,7.448837757110596,,,0.6060488949650586,0.7112278193178866,0.0606960950764006,0.8344018599955222,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.650531724241486
46482,HBOS,OBSEA,2020-12-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,{},,,,9.540052652359009,,,0.5488614099194742,0.64957360713038,0.0,0.7950048038655577,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.64957360713038
21372,LOF,OBSEA,2020-12-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,8.662933826446533,,,0.5391901662546932,0.64957360713038,0.0,0.5479175324721463,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.64957360713038
48487,RobustPCA,OBSEA,2020-12-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{},110.7392394542694,,,5.9234888553619385,,,0.4996245607309574,0.64957360713038,0.0,0.8034605786652494,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.64957360713038
49999,COPOD,OBSEA,2020-12-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{'random_state': 42},,,,18.95181655883789,,,0.6275538210713039,0.711862428252056,0.0630305602716468,0.6817317246387521,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_11_11_49/results.csv,,0.6488318679804093
38758,COPOD,OBSEA,2020-12-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},,,,8.577404260635376,,,0.6337032255420854,0.6549074196718652,0.0064485311679006,0.6854419485437753,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.6484588885039646
22257,HBOS,OBSEA,2020-01-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,9.431084632873535,,,0.5677369348154097,0.647235801242482,0.0,0.4378810020695242,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.647235801242482
38973,DenoisingAutoEncoder (DAE),OBSEA,2020-01-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,3,{},16.954245805740356,,,7.88876748085022,,,0.9219489007331032,0.8726782613977783,0.2258758451137062,0.4315306424044562,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.6468024162840721
98679,CBLOF,OBSEA,2020-12-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,1,"{'n_clusters': 50, 'n_jobs': 1, 'random_state': 42}",,,,21.095216274261475,,,0.5824025644591648,0.6541717595595096,0.0076427036064007,0.5758723047035539,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_32/results.csv,,0.6465290559531088
75735,PCC,OBSEA,2020-01-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,{},,,,15.382616996765137,,,0.916845353121332,0.8718343603561581,0.2264904732636754,0.5953263987714615,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_23/results.csv,,0.6453438870924827
44707,DenoisingAutoEncoder (DAE),OBSEA,2020-12-25,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,2,{},17.060585498809814,,,7.183581113815308,,,0.5736119503596298,0.6521659055719857,0.0077987421383647,0.6416132046891738,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.644367163433621
72639,AutoEncoder (AE),OBSEA,2020-08-30,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",20.094261407852173,,,7.96677827835083,,,0.8703837356362755,0.8031606400016584,0.1598864711447493,0.7627101251242014,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_16_57_08/results.csv,,0.6432741688569091
76685,PCC,OBSEA,2020-08-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,{},,,,6.337413787841797,,,0.9686042894517712,0.803597067544213,0.1603942652329749,0.5761608128851998,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_23/results.csv,,0.6432028023112382
75486,Hybrid KNN,OBSEA,2020-04-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,2,{},3611.445390701294,,,24.67586827278137,,0.0300376415252685,0.5828477445770938,0.7053524498329228,0.0623145400593471,0.4031955923947865,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_23/results.csv,,0.6430379097735757
92565,LOF,OBSEA,2020-05-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,8.291748046875,,,0.5333775206566886,0.6549301694715601,0.0121951219512195,0.5132937999643001,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_17/results.csv,,0.6427350475203406
46534,Random Black Forest (RR),OBSEA,2020-01-04,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,3,{},1575.7392299175262,,,20.91653728485108,,,0.8757308502880294,0.7747540405429174,0.1324828263002944,0.3882246036774612,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.642271214242623
60941,PCC,OBSEA,2020-06-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,5,{},,,,7.720028400421143,,,0.4030624188639894,0.6421960330597016,0.0,0.6458053348906677,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.6421960330597016
73782,HBOS,OBSEA,2020-06-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,d751713988987e9331980363e24189ce,1,{},,,,12.71206521987915,,,0.428689198912017,0.6421455695916067,0.0,0.6704796256119366,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_25_44/results.csv,,0.6421455695916067
99489,RobustPCA,OBSEA,2020-06-20,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{'random_state': 42},178.9353952407837,,,8.638675451278687,,,0.3860392535454784,0.6421455695916067,0.0,0.5800936924866763,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_11_17_45/results.csv,,0.6421455695916067
10135,COPOD,OBSEA,2020-06-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,4,{'random_state': 42},,,,8.81140398979187,,,0.4587291115414719,0.6421455695916067,0.0,0.626047847886014,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.6421455695916067
75366,Hybrid KNN,OBSEA,2020-08-28,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,3,"{'anomaly_window_size': 752, 'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'n_estimators': 500, 'n_neighbors': 10, 'random_state': 42, 'split': 0.8, 'test_batch_size': 64}",10812.13392496109,,,98.6042537689209,,0.1571381092071533,0.8678178435123272,0.6904287348758729,0.04952723998199,0.5999900525056929,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_11_35_23/results.csv,,0.6409014948938828
2473,Hybrid KNN,OBSEA,2020-08-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,5,"{'anomaly_window_size': 520, 'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'n_estimators': 500, 'n_neighbors': 10, 'random_state': 42, 'split': 0.8, 'test_batch_size': 64}",10812.40317082405,,,100.81528449058531,,0.1296155452728271,0.9799321978509868,0.8407113188377006,0.2007168458781362,0.7872165237243457,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_20_13_06/results.csv,0.7256416756448444,0.6399944729595644
16945,Random Black Forest (RR),OBSEA,2020-06-20,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",2595.511780023575,,,21.029674530029297,,,0.5758955835569511,0.6614612459008884,0.0247185511502692,0.6782893009393418,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_17_58_55/results.csv,0.0,0.6367426947506192
51395,AutoEncoder (AE),OBSEA,2020-12-11,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",18.65988802909851,,,8.818691730499268,,,0.5750163186057388,0.6386087038447634,0.0020351055711015,0.7544261676121236,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_23_10_32/results.csv,,0.6365735982736619
92477,LOF,OBSEA,2020-04-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,2,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,7.857367277145386,,,0.6273661046319938,0.6551679654223959,0.0189910979228486,0.4824831013058779,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_17/results.csv,,0.6361768674995473
16585,HBOS,OBSEA,2020-04-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,12.097819089889526,,,0.5576911339605426,0.635245429616484,0.0,0.7093859053016975,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_22_52_05/results.csv,0.6352497643732328,0.635245429616484
9627,COPOD,OBSEA,2020-04-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,5,{'random_state': 42},,,,8.721036434173584,,,0.4730962513130755,0.635245429616484,0.0,0.7027803219941047,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.635245429616484
21425,DeepAnT,OBSEA,2020-04-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,1,"{'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'prediction_window_size': 50, 'random_state': 42, 'split': 0.8, 'window_size': 50}",10812.338429689407,,,375.97265553474426,,0.0107710361480712,0.4680854783428795,0.635245429616484,0.0,0.450727508744158,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_01_30_57/results.csv,0.6352497643732328,0.635245429616484
47150,RobustPCA,OBSEA,2020-04-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},103.45963430404665,,,6.167786121368408,,,0.4556926521442428,0.635245429616484,0.0,0.6378085538816278,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.635245429616484
59968,PCC,OBSEA,2020-04-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,8,{},,,,7.283615112304687,,,0.3914618268810526,0.635245429616484,0.0,0.6961701672269006,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.635245429616484
63989,PCC,OBSEA,2020-12-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,9,{},,,,8.40968370437622,,,0.6663136532392484,0.6872086065610995,0.0520659183186052,0.8395347948030947,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.6351426882424943
80994,Random Black Forest (RR),OBSEA,2020-11-15,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,5,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",2277.491722345352,,,26.16917300224304,,,0.5850037871250324,0.7074252693755276,0.0723395358561572,0.6785271635824102,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_16_58_12/results.csv,,0.6350857335193705
96483,CBLOF,OBSEA,2020-04-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,3,"{'n_clusters': 50, 'n_jobs': 1, 'random_state': 42}",,,,13.283750772476196,,,0.608030578366649,0.6363764998466237,0.002373887240356,0.5323676785594674,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_32/results.csv,,0.6340026126062677
101510,DeepAnT,OBSEA,2020-06-20,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,1,"{'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'prediction_window_size': 50, 'random_state': 42, 'split': 0.8, 'window_size': 50}",10811.247904062271,,,437.680389881134,,0.0184733867645263,0.3428623741941752,0.6434946189812971,0.0097895252080274,0.4728653543165894,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_18_34_46/results.csv,0.6421499292786421,0.6337050937732697
70052,LOF,OBSEA,2020-09-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,5,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,8.466320037841797,,,0.5459971449623987,0.6323790518433204,0.0010060362173038,0.5498128671892273,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_18_12_02/results.csv,,0.6313730156260167
38797,COPOD,OBSEA,2020-12-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{},,,,8.11685061454773,,,0.4827396037668439,0.6314909906743548,0.000251572327044,0.7400156078634212,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.6312394183473108
