algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,train_main_time,train_preprocess_time,train_postprocess_time,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,RANGE_PR_AUC,BestF1Score,FalseNegativeRate,result_path,Recommendation_ACC
AutoEncoder (AE),OBSEA,2022-02-23,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",37.71224546432495,,,22.3565526008606,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_17_26/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-01-22,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",16.244510889053345,,,11.077580213546751,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_39_00/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-09-28,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",13.138620853424072,,,9.19301700592041,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-05-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",24.0636625289917,,,9.954829454421995,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_53_47/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-11-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",20.26491689682007,,,11.67539882659912,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
HBOS,OBSEA,2022-04-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,13.870099306106567,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_25_00/results.csv,0.0
HBOS,OBSEA,2022-08-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,16.319164037704468,,,0.4926062978546127,0.2377179480024366,0.3058495238928161,0.4973368841544607,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_39_00/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-09-29,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",15.83880615234375,,,10.297194719314575,,,0.3805325524304629,0.2004926125911867,0.088006024705607,0.3068181818181818,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-03-27,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",35.96944189071655,,,17.41358256340027,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_29_52/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-07-03,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",40.32845687866211,,,17.591018676757812,,,0.9375086906141368,0.0128025131632364,0.0272105500064221,0.2,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_02_15_10/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-09-27,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",17.347163438796997,,,9.431164979934692,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
HBOS,OBSEA,2022-03-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,21.13557291030884,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_02_48_55/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-11-11,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",20.84198355674744,,,13.288365840911863,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-10-11,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",14.449440717697144,,,8.4666006565094,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_22_23_39_11/results.csv,0.0
HBOS,OBSEA,2022-01-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,10.57470965385437,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_00_40_48/results.csv,0.0
HBOS,OBSEA,2022-04-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,22.77066731452942,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_02_27_07/results.csv,0.0
HBOS,OBSEA,2022-04-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,10.129621982574465,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_10_13_32/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-02-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",25.16451668739319,,,17.092551946640015,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_41_18/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-11-08,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",18.117559671401978,,,11.075209856033323,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-12-16,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",45.29649639129639,,,18.78448247909546,,,0.4606971392294568,0.181815122992309,0.3119237269855739,0.8111111111111111,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_43_52/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-08-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",18.147587537765503,,,8.661649942398071,,,0.6257151123567963,0.0879098019769751,0.1821817083030613,0.7368421052631579,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_06_35_34/results.csv,0.0
HBOS,OBSEA,2022-09-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,10.59456467628479,,,0.6982200952702079,0.0524159527299134,0.0585991697732325,0.4065934065934066,../../../../TimeEval_work_results/best4avgens_2122/2024_04_22_23_42_45/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-11-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",17.54525923728943,,,16.13454508781433,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
HBOS,OBSEA,2022-01-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,31.08761429786682,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_08_59_28/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-02-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",60.28465032577515,,,22.81034827232361,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_59_22/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-02-27,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",,,,,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_07_33_27/results.csv,0.0
HBOS,OBSEA,2022-05-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,11.06005859375,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_00_56_49/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-03-23,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",20.307074785232544,,,12.97721529006958,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_10_40_08/results.csv,0.0
HBOS,OBSEA,2022-12-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,15.40166425704956,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_23_10/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-01-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",16.80256748199463,,,7.815908193588257,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_10_34_08/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-10-16,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",13.574613809585571,,,10.619778871536257,,,0.6771536272796522,0.3441007180048958,0.3360886645861896,0.7125,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-08-11,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",27.93105840682984,,,13.39623236656189,,,0.6248164807800224,0.1777975100399826,0.2738672821710511,0.6375,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_01_53_08/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-08-08,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",31.267940521240234,,,14.164042711257936,,,0.5803384028971007,0.1074216423130357,0.1910488596260661,0.5093167701863354,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_49_00/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-10-29,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",18.55595350265503,,,9.799765586853027,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
HBOS,OBSEA,2022-12-19_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,32.34721755981445,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_09_11_31/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-10-14,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",14.374850749969482,,,8.923183917999268,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
HBOS,OBSEA,2022-01-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,13.080322265625,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_00_04_46/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-10-28,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",15.725231885910034,,,10.569538593292236,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
HBOS,OBSEA,2022-05-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,11.797342538833618,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_04_07_12/results.csv,0.0
HBOS,OBSEA,2022-09-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,11.462182521820068,,,0.7752257213023107,0.0881757407628478,0.1470711582555891,0.3059360730593607,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_08_55/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2022-01-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",15.466572284698486,,,8.792819738388062,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_01_11_16/results.csv,0.0
HBOS,OBSEA,2022-10-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,20.20612931251526,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_05_51_05/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-02-28,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",22.602472066879272,,,12.254217386245728,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_01_39_08/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-11-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",25.64964509010315,,,15.203409433364868,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
HBOS,OBSEA,2022-01-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,22.09586811065674,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_03_45_11/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-10-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",25.81800603866577,,,9.008673667907717,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_22_22_46_58/results.csv,0.0
DenoisingAutoEncoder (DAE),OBSEA,2021-10-25,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",12.749460697174072,,,9.32161569595337,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_14_23_46_49/results.csv,0.0
AutoEncoder (AE),OBSEA,2022-04-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",17.304827213287354,,,7.944265127182007,,,,,0.0,0.0,../../../../TimeEval_work_results/best4avgens_2122/2024_04_23_10_20_07/results.csv,0.0
